date,country,yoy_change
1998-04-01,Japan,-13.838511370898143
1998-05-01,Japan,-27.736527184425587
1998-06-01,Japan,-32.32498142288406
1998-07-01,Japan,-29.88022783800931
1998-08-01,Japan,-29.684018580160664
1998-09-01,Japan,-24.32678334533791
1998-10-01,Japan,-10.97201574562403
1998-11-01,Japan,-9.351080390214195
1998-12-01,Japan,-4.478685266151272
1999-01-01,Japan,8.190077041719434
1999-02-01,Japan,5.917808999971497
1999-03-01,Japan,10.198088095124437
1999-04-01,Japan,15.29022230218704
1999-05-01,Japan,20.95275588945029
1999-06-01,Japan,22.752855713198873
1999-07-01,Japan,30.624441381740077
1999-08-01,Japan,42.908274045633355
1999-09-01,Japan,38.67866672712776
1999-10-01,Japan,32.69219543393238
1999-11-01,Japan,45.118111274757645
1999-12-01,Japan,46.3768538938101
2000-01-01,Japan,38.49962134683007
2000-02-01,Japan,40.88777269588819
2000-03-01,Japan,36.50975641090759
2000-04-01,Japan,46.576996287961904
2000-05-01,Japan,49.7813511872639
2000-06-01,Japan,55.48028610536315
2000-07-01,Japan,49.9320353906356
2000-08-01,Japan,54.76430518703841
2000-09-01,Japan,48.89775945533847
2000-10-01,Japan,39.17896872404012
2000-11-01,Japan,28.951243098609304
2000-12-01,Japan,26.843680047010167
2001-01-01,Japan,11.837326052046349
2001-02-01,Japan,6.043607393000672
2001-03-01,Japan,4.179422403807376
2001-04-01,Japan,-16.439463798470754
2001-05-01,Japan,-21.655988024457763
2001-06-01,Japan,-25.14413145484008
2001-07-01,Japan,-38.965948375098606
2001-08-01,Japan,-45.88932358743003
2001-09-01,Japan,-43.241059308112185
2001-10-01,Japan,-49.25458293582447
2001-11-01,Japan,-50.40108993464434
2001-12-01,Japan,-52.20111595981582
2002-01-01,Japan,-46.674053757790986
2002-02-01,Japan,-40.22087228255897
2002-03-01,Japan,-37.34261033066044
2002-04-01,Japan,-23.55861321071252
2002-05-01,Japan,-12.522289757687922
2002-06-01,Japan,-12.12983681485813
2002-07-01,Japan,16.57948050023299
2002-08-01,Japan,24.382833356992716
2002-09-01,Japan,12.091931812931445
2002-10-01,Japan,29.79702662164332
2002-11-01,Japan,28.04873600807909
2002-12-01,Japan,33.79194806149513
2003-01-01,Japan,43.82557896312751
2003-02-01,Japan,30.458412902034524
2003-03-01,Japan,35.99403851828009
2003-04-01,Japan,24.969881163712195
2003-05-01,Japan,23.211477365841038
2003-06-01,Japan,22.178891833762403
2003-07-01,Japan,12.15993512843414
2003-08-01,Japan,15.537425885462785
2003-09-01,Japan,28.09076383387421
2003-10-01,Japan,30.117744643974298
2003-11-01,Japan,33.96581330638328
2003-12-01,Japan,37.71949230475595
2004-01-01,Japan,25.98186285221562
2004-02-01,Japan,28.277540743334217
2004-03-01,Japan,22.123702075569618
2004-04-01,Japan,33.49569778057051
2004-05-01,Japan,20.005026941472792
2004-06-01,Japan,27.467403958608227
2004-07-01,Japan,23.08318887596048
2004-08-01,Japan,20.495349664209694
2004-09-01,Japan,10.793777037094209
2004-10-01,Japan,-0.5543216955659069
2004-11-01,Japan,7.773957651921326
2004-12-01,Japan,4.324238487079546
2005-01-01,Japan,9.014890038734013
2005-02-01,Japan,6.72415039653147
2005-03-01,Japan,3.313451931970035
2005-04-01,Japan,-7.888691684625515
2005-05-01,Japan,-4.463084806083629
2005-06-01,Japan,-9.99571580963875
2005-07-01,Japan,-11.741983584245208
2005-08-01,Japan,-6.536431496030504
2005-09-01,Japan,-1.4081676747664917
2005-10-01,Japan,-5.720134519424402
2005-11-01,Japan,-6.741670625166218
2005-12-01,Japan,-5.980077980232967
2006-01-01,Japan,-3.533448007095441
2006-02-01,Japan,-1.7463695407077262
2006-03-01,Japan,1.9370703127480793
2006-04-01,Japan,4.537823329629309
2006-05-01,Japan,7.882045250684366
2006-06-01,Japan,7.45266940109679
2006-07-01,Japan,9.352832241343778
2006-08-01,Japan,9.983068754325487
2006-09-01,Japan,7.188560345523398
2006-10-01,Japan,12.985225691877211
2006-11-01,Japan,6.773214515805104
2006-12-01,Japan,1.9588895968410291
2007-01-01,Japan,2.8253684424323744
2007-02-01,Japan,-1.6652087748198152
2007-03-01,Japan,4.966658032348259
2007-04-01,Japan,4.753408982824658
2007-05-01,Japan,0.6028507661363314
2007-06-01,Japan,-0.06179667523792398
2007-07-01,Japan,7.758269825722208
2007-08-01,Japan,6.689854326783928
2007-09-01,Japan,3.464071127080004
2007-10-01,Japan,9.690020981068237
2007-11-01,Japan,8.35039495389438
2007-12-01,Japan,15.356019437733504
2008-01-01,Japan,-0.005392018728456183
2008-02-01,Japan,7.6272188715947875
2008-03-01,Japan,17.614719277824364
2008-04-01,Japan,3.4793351364588165
2008-05-01,Japan,1.911866862376388
2008-06-01,Japan,2.9859444082478204
2008-07-01,Japan,5.825723068918864
2008-08-01,Japan,-0.046489556246576136
2008-09-01,Japan,-5.037189011748444
2008-10-01,Japan,-3.983040009489658
2008-11-01,Japan,-14.148622169956159
2008-12-01,Japan,-21.42186118164897
2009-01-01,Japan,-29.275173346491655
2009-02-01,Japan,-40.62370898952749
2009-03-01,Japan,-48.373430100495696
2009-04-01,Japan,-26.42849393919089
2009-05-01,Japan,-24.73904498930629
2009-06-01,Japan,-21.005731436586384
2009-07-01,Japan,-17.97146447146116
2009-08-01,Japan,-21.18427401067248
2009-09-01,Japan,-5.127880326338053
2009-10-01,Japan,-8.136171666678326
2009-11-01,Japan,-1.7568318163813101
2009-12-01,Japan,0.766577177166039
2010-01-01,Japan,32.01177904858818
2010-02-01,Japan,52.764821719000835
2010-03-01,Japan,48.066682607211455
2010-04-01,Japan,30.913728130616548
2010-05-01,Japan,24.60896854878003
2010-06-01,Japan,19.918002278174374
2010-07-01,Japan,14.5212450222737
2010-08-01,Japan,24.09270481690036
2010-09-01,Japan,8.690030412229909
2010-10-01,Japan,5.335282290103005
2010-11-01,Japan,10.721352887911806
2010-12-01,Japan,13.737353594209889
2011-01-01,Japan,1.6388513529201454
2011-02-01,Japan,-3.769123823149345
2011-03-01,Japan,1.2340538116728528
2011-04-01,Japan,-19.26561637720533
2011-05-01,Japan,-12.897999501620294
2011-06-01,Japan,-4.336623880189316
2011-07-01,Japan,-14.090429431860896
2011-08-01,Japan,-10.235028367874177
2011-09-01,Japan,-4.339842313865061
2011-10-01,Japan,-8.482258630801576
2011-11-01,Japan,-12.356045839515916
2011-12-01,Japan,-7.601097261444423
2012-01-01,Japan,-8.352988476470369
2012-02-01,Japan,-2.009796148862375
2012-03-01,Japan,-5.214993513926746
2012-04-01,Japan,5.381535772269874
2012-05-01,Japan,3.8878270924050495
2012-06-01,Japan,2.673436827140563
2012-07-01,Japan,5.510276762958788
2012-08-01,Japan,-8.429547366760804
2012-09-01,Japan,-7.757169008304476
2012-10-01,Japan,-11.123435850277573
2012-11-01,Japan,-13.779535555243482
2012-12-01,Japan,-8.83298016323294
2013-01-01,Japan,-16.13235100759427
2013-02-01,Japan,-22.959703997176028
2013-03-01,Japan,-15.252222629728596
2013-04-01,Japan,-20.616589396409402
2013-05-01,Japan,-19.918884291939733
2013-06-01,Japan,-21.504279511056446
2013-07-01,Japan,-14.228913171105429
2013-08-01,Japan,-12.337828547696972
2013-09-01,Japan,-14.212067656779293
2013-10-01,Japan,-9.074089459425405
2013-11-01,Japan,-5.058269779099467
2013-12-01,Japan,-10.253195801093906
2014-01-01,Japan,0.9262733518739186
2014-02-01,Japan,7.699094207861679
2014-03-01,Japan,-5.992997132408773
2014-04-01,Japan,14.688670187131848
2014-05-01,Japan,8.895787987084947
2014-06-01,Japan,5.033402102995899
2014-07-01,Japan,-2.359753030963041
2014-08-01,Japan,-0.41984042982896597
2014-09-01,Japan,-7.750164610732035
2014-10-01,Japan,-0.11598522537041855
2014-11-01,Japan,-5.545002883425598
2014-12-01,Japan,-7.6018613666173795
2015-01-01,Japan,-10.58428887832864
2015-02-01,Japan,-8.955913342643395
2015-03-01,Japan,-9.032596850420372
2015-04-01,Japan,-14.020377010694595
2015-05-01,Japan,-12.421927588871029
2015-06-01,Japan,-14.217903286693701
2015-07-01,Japan,-13.178171756500689
2015-08-01,Japan,-11.395652856931203
2015-09-01,Japan,-9.683172431914821
2015-10-01,Japan,-10.517965673740193
2015-11-01,Japan,-5.101213724118681
2015-12-01,Japan,-8.415465768758512
2016-01-01,Japan,-0.9157954753627351
2016-02-01,Japan,0.38719620465113014
2016-03-01,Japan,5.3504050311048434
2016-04-01,Japan,0.3228702748770518
2016-05-01,Japan,-4.535026907582962
2016-06-01,Japan,-0.5973945039563722
2016-07-01,Japan,1.510400322511929
2016-08-01,Japan,6.372620145920149
2016-09-01,Japan,5.644874493264562
2016-10-01,Japan,9.33408528914146
2016-11-01,Japan,10.012392661519787
2016-12-01,Japan,12.287393642521982
2017-01-01,Japan,13.412860282047557
2017-02-01,Japan,8.073579601720127
2017-03-01,Japan,7.914529280614868
2017-04-01,Japan,17.21856712611658
2017-05-01,Japan,23.099454213129643
2017-06-01,Japan,14.215344122948913
2017-07-01,Japan,13.700440992522767
2017-08-01,Japan,15.069699722776697
2017-09-01,Japan,7.3075694560523985
2017-10-01,Japan,10.292899386847253
2017-11-01,Japan,14.679088364596659
2017-12-01,Japan,17.17971830312255
2018-01-01,Japan,13.432595788672375
2018-02-01,Japan,16.047205501212282
2018-03-01,Japan,10.120853004464148
2018-04-01,Japan,17.398188681533156
2018-05-01,Japan,13.509827946226727
2018-06-01,Japan,11.390029761858255
2018-07-01,Japan,9.89740670532866
2018-08-01,Japan,5.710013156814586
2018-09-01,Japan,9.2171386903102
2018-10-01,Japan,4.608620736040403
2018-11-01,Japan,2.978457055938688
2018-12-01,Japan,-0.4714125659796009
2019-01-01,Japan,-7.350422602713403
2019-02-01,Japan,-10.769774068083516
2019-03-01,Japan,-14.950013605212032
2019-04-01,Japan,-13.411649549694271
2019-05-01,Japan,-13.239511222560852
2019-06-01,Japan,-11.364961055835165
2019-07-01,Japan,-10.100119637925975
2019-08-01,Japan,-8.427573878520766
2019-09-01,Japan,-5.8971836686162575
2019-10-01,Japan,-8.412476547113013
2019-11-01,Japan,-10.080720393214015
2019-12-01,Japan,-5.076029930697656
2020-01-01,Japan,0.0670661821913443
2020-02-01,Japan,1.3778693145364285
2020-03-01,Japan,1.898552305002843
2020-04-01,Japan,-4.476326340106485
2020-05-01,Japan,-0.22082745283716898
2020-06-01,Japan,-2.8492755311779305
2020-07-01,Japan,2.3715527498655797
2020-08-01,Japan,-3.026557440709976
2020-09-01,Japan,-4.3330351084069125
2020-10-01,Japan,4.896249302070443
2020-11-01,Japan,17.566570863880273
2020-12-01,Japan,3.3432522317521363
2021-01-01,Japan,7.576325480748469
2021-02-01,Japan,11.154870807368166
2021-03-01,Japan,19.199027590635033
2021-04-01,Japan,23.368707409897382
2021-05-01,Japan,19.500726715086248
2021-06-01,Japan,23.825346859775532
2021-07-01,Japan,20.923263684833103
2021-08-01,Japan,27.640011709637456
2021-09-01,Japan,26.67539433730408
2021-10-01,Japan,20.602854275561345
2021-11-01,Japan,13.253618740405404
2021-12-01,Japan,23.15668358589211
2022-01-01,Japan,20.657412600365
2022-02-01,Japan,23.05296029872792
2022-03-01,Japan,17.7107730320736
2022-04-01,Japan,15.981564791729985
2022-05-01,Japan,26.167527125391832
2022-06-01,Japan,5.897887370280008
2022-07-01,Japan,8.550640406904964
2022-08-01,Japan,7.570047300891702
2022-09-01,Japan,1.0277726457938785
2022-10-01,Japan,4.025275211977486
2022-11-01,Japan,0.3746650373050775
2022-12-01,Japan,0.3256776943976192
2023-01-01,Japan,1.4867252647217999
2023-02-01,Japan,1.6967621541068123
2023-03-01,Japan,-6.667445348749634
2023-04-01,Japan,-1.7375045349259044
2023-05-01,Japan,-6.804151666809943
2023-06-01,Japan,0.6183483438553683
2023-07-01,Japan,-6.55982193153164
2023-08-01,Japan,-2.8081353814828014
2023-09-01,Japan,-1.4001958151258154
2023-10-01,Japan,-5.0269624104251065
2023-11-01,Japan,-2.795446745948027
2023-12-01,Japan,-4.134009941128946
2024-01-01,Japan,-10.283416376355458
2024-02-01,Japan,-9.178801873472132
2024-03-01,Japan,-3.984331776156047
2024-04-01,Japan,-7.072755363601246
2024-05-01,Japan,-5.285228985594193
2024-06-01,Japan,-2.7146090084678276
2024-07-01,Japan,6.222571573544777
2024-08-01,Japan,3.089637178271376
2024-09-01,Japan,13.644614355337904
2024-10-01,Japan,5.798290305338449
2024-11-01,Japan,2.2108592734255472
2024-12-01,Japan,7.136458171675275
2025-01-01,Japan,7.7605175112793745
2025-02-01,Japan,0.24034639149725923
2025-03-01,Japan,9.199348569945087
2025-04-01,Japan,-0.42175968810899134
2025-05-01,Japan,-5.358513352736683
1986-01-01,World,
1986-02-01,World,
1986-03-01,World,
1986-04-01,World,
1986-05-01,World,
1986-06-01,World,
1986-07-01,World,
1986-08-01,World,
1986-09-01,World,
1986-10-01,World,
1986-11-01,World,
1986-12-01,World,
1987-01-01,World,29.87653060852511
1987-02-01,World,18.883925143398717
1987-03-01,World,19.531254603263815
1987-04-01,World,16.655365739802065
1987-05-01,World,18.409086884846214
1987-06-01,World,19.814679884025587
1987-07-01,World,16.048186918069707
1987-08-01,World,17.825869739264675
1987-09-01,World,22.15703503562516
1987-10-01,World,24.771065262251813
1987-11-01,World,38.80403181499372
1987-12-01,World,39.220166542904586
1988-01-01,World,43.90748558233879
1988-02-01,World,43.84358451417676
1988-03-01,World,40.683844752612195
1988-04-01,World,42.29023375985048
1988-05-01,World,38.37647573072396
1988-06-01,World,43.427691439092776
1988-07-01,World,36.46359804846444
1988-08-01,World,40.70504742145709
1988-09-01,World,33.55344242354508
1988-10-01,World,35.388263331088446
1988-11-01,World,37.05416434004827
1988-12-01,World,29.527932669598876
1989-01-01,World,24.384160309624026
1989-02-01,World,23.198344357214353
1989-03-01,World,19.03670052410067
1989-04-01,World,17.98426759016194
1989-05-01,World,10.790933525450974
1989-06-01,World,6.0964116031945625
1989-07-01,World,5.570479674397966
1989-08-01,World,3.651137001714888
1989-09-01,World,5.45267869582533
1989-10-01,World,1.5925718568209568
1989-11-01,World,-4.03693666323316
1989-12-01,World,-4.3138953330187135
1990-01-01,World,-5.870795355590841
1990-02-01,World,-5.5788459603720035
1990-03-01,World,-3.307854393724563
1990-04-01,World,-8.121102534345848
1990-05-01,World,-0.29152141867088144
1990-06-01,World,2.5137177637455155
1990-07-01,World,6.154619391391747
1990-08-01,World,8.549291005899672
1990-09-01,World,10.714044783174504
1990-10-01,World,13.570431954523565
1990-11-01,World,14.048553326799684
1990-12-01,World,11.436489095301926
1991-01-01,World,14.710225042104819
1991-02-01,World,17.38111712372936
1991-03-01,World,14.776923206618253
1991-04-01,World,13.085937448818052
1991-05-01,World,10.505112276436668
1991-06-01,World,10.492056693307529
1991-07-01,World,4.771956007944911
1991-08-01,World,3.527862888589639
1991-09-01,World,7.205286485533713
1991-10-01,World,-1.5694397283531392
1991-11-01,World,1.5710265421778002
1991-12-01,World,4.4639504224621485
1992-01-01,World,6.880108859923695
1992-02-01,World,-0.5139398034743947
1992-03-01,World,1.5757956354076175
1992-04-01,World,2.7543861437898887
1992-05-01,World,3.5834663304795455
1992-06-01,World,8.115150770704972
1992-07-01,World,12.597347176213525
1992-08-01,World,12.594509481309357
1992-09-01,World,15.234509133861419
1992-10-01,World,16.49592743020478
1992-11-01,World,16.06143180156703
1992-12-01,World,19.200645235489056
1993-01-01,World,9.667165858621862
1993-02-01,World,22.825284685229686
1993-03-01,World,29.452823696785835
1993-04-01,World,31.37922783699958
1993-05-01,World,32.32286266761801
1993-06-01,World,35.232925152841574
1993-07-01,World,30.46592726616062
1993-08-01,World,34.737144001277784
1993-09-01,World,32.823292605168916
1993-10-01,World,27.50268470082564
1993-11-01,World,29.764766829850785
1993-12-01,World,30.145753127975517
1994-01-01,World,37.67367944153306
1994-02-01,World,28.84623785958118
1994-03-01,World,27.49209035682185
1994-04-01,World,31.93893414898199
1994-05-01,World,28.80824555284731
1994-06-01,World,27.60143327108262
1994-07-01,World,26.18639020298481
1994-08-01,World,29.57259040560527
1994-09-01,World,29.477988164053404
1994-10-01,World,38.93849120875943
1994-11-01,World,36.805850869627136
1994-12-01,World,38.2737928841969
1995-01-01,World,38.342134755960004
1995-02-01,World,43.233684599661814
1995-03-01,World,47.4644331075653
1995-04-01,World,45.12092231701759
1995-05-01,World,46.23764271680941
1995-06-01,World,48.51938106465239
1995-07-01,World,43.030365132614314
1995-08-01,World,42.517064893880054
1995-09-01,World,37.70487101638174
1995-10-01,World,35.41092593748931
1995-11-01,World,38.79856878760102
1995-12-01,World,37.0289594893789
1996-01-01,World,23.666768075248502
1996-02-01,World,16.810882812162898
1996-03-01,World,9.093541773576419
1996-04-01,World,-7.45899407658599
1996-05-01,World,-10.730281156812305
1996-06-01,World,-16.694354693512036
1996-07-01,World,-19.470416712983972
1996-08-01,World,-20.019054313430175
1996-09-01,World,-13.605991302320575
1996-10-01,World,-16.468066649580628
1996-11-01,World,-17.725400060020334
1996-12-01,World,-15.556616438112448
1997-01-01,World,-16.614645698367692
1997-02-01,World,-13.554831593258598
1997-03-01,World,0.48145913672030805
1997-04-01,World,-2.745644720819407
1997-05-01,World,8.862009018158435
1997-06-01,World,17.084112954510843
1997-07-01,World,14.890574244030441
1997-08-01,World,14.452683058520588
1997-09-01,World,15.42462995902949
1997-10-01,World,5.933296454207437
1997-11-01,World,5.455913237463839
1997-12-01,World,2.3189456629941096
1998-01-01,World,0.4913269454837499
1998-02-01,World,-0.09648182592597587
1998-03-01,World,-11.836406594040326
1998-04-01,World,-4.978628583609501
1998-05-01,World,-18.310225998662332
1998-06-01,World,-16.82429325812039
1998-07-01,World,-15.600458912572146
1998-08-01,World,-14.177004944973149
1998-09-01,World,-11.315848220496305
1998-10-01,World,-2.1260737811144903
1998-11-01,World,-3.0894170087630624
1998-12-01,World,0.6257073023738569
1999-01-01,World,7.458584316471595
1999-02-01,World,3.5144231806938597
1999-03-01,World,9.451927485451428
1999-04-01,World,8.667072007379995
1999-05-01,World,18.829389335929527
1999-06-01,World,14.272008673411696
1999-07-01,World,25.32864135783841
1999-08-01,World,25.601217080007977
1999-09-01,World,21.349124561767496
1999-10-01,World,23.137136473080222
1999-11-01,World,30.650876588430222
1999-12-01,World,35.566306247313165
2000-01-01,World,34.27625584691667
2000-02-01,World,32.3906567614958
2000-03-01,World,37.14121179655121
2000-04-01,World,39.25226107694733
2000-05-01,World,46.28771708242414
2000-06-01,World,59.32054907064097
2000-07-01,World,43.12378180948762
2000-08-01,World,52.04007372895527
2000-09-01,World,42.02910531261806
2000-10-01,World,24.96133431453189
2000-11-01,World,17.423626707987182
2000-12-01,World,22.61517855795121
2001-01-01,World,-5.987930166990751
2001-02-01,World,-2.4661882763868825
2001-03-01,World,-4.583875242077539
2001-04-01,World,-24.204721053650303
2001-05-01,World,-33.67150943681112
2001-06-01,World,-33.94020928527125
2001-07-01,World,-45.49222756066654
2001-08-01,World,-48.5604902849936
2001-09-01,World,-40.89779646631394
2001-10-01,World,-43.0789545478043
2001-11-01,World,-42.22212908312065
2001-12-01,World,-43.82225241706509
2002-01-01,World,-30.268522462766956
2002-02-01,World,-27.279377140335647
2002-03-01,World,-20.454969732819926
2002-04-01,World,-8.171137552009423
2002-05-01,World,3.137873427550253
2002-06-01,World,0.03359036973593632
2002-07-01,World,25.555741907222785
2002-08-01,World,23.642783159854396
2002-09-01,World,14.93146538117356
2002-10-01,World,22.641328966217287
2002-11-01,World,27.06032543284449
2002-12-01,World,19.96652916311683
2003-01-01,World,21.011199218492482
2003-02-01,World,15.505859034996728
2003-03-01,World,9.5622327672219
2003-04-01,World,11.90857326223178
2003-05-01,World,12.594382856856544
2003-06-01,World,11.157470040755136
2003-07-01,World,11.808048249102999
2003-08-01,World,18.562285493069375
2003-09-01,World,21.131774458107742
2003-10-01,World,30.64444093066403
2003-11-01,World,26.144377218284376
2003-12-01,World,27.35960024096864
2004-01-01,World,26.37145942894581
2004-02-01,World,39.31095763940435
2004-03-01,World,31.61440286584496
2004-04-01,World,41.66764649222154
2004-05-01,World,39.34529930138968
2004-06-01,World,40.49518756626338
2004-07-01,World,33.835478523140864
2004-08-01,World,29.455729673832455
2004-09-01,World,23.202669645095632
2004-10-01,World,13.164097168598188
2004-11-01,World,17.25957260184554
2004-12-01,World,13.331426063420547
2005-01-01,World,25.171349865606384
2005-02-01,World,9.022421408845439
2005-03-01,World,6.819596641374193
2005-04-01,World,4.351824687465444
2005-05-01,World,0.8028551606766854
2005-06-01,World,-2.2309136055320145
2005-07-01,World,1.9913640218796491
2005-08-01,World,5.958698110589489
2005-09-01,World,8.110591181587523
2005-10-01,World,6.014308244531219
2005-11-01,World,7.272692381959689
2005-12-01,World,12.24208994197138
2006-01-01,World,0.6431199261664355
2006-02-01,World,7.9481986791866355
2006-03-01,World,12.387397393835165
2006-04-01,World,2.945166147010747
2006-05-01,World,13.21576372675719
2006-06-01,World,13.484993184068038
2006-07-01,World,8.38414506257077
2006-08-01,World,8.750722068588846
2006-09-01,World,10.004476420575426
2006-10-01,World,9.728937820172078
2006-11-01,World,11.737090296306851
2006-12-01,World,5.859381284177045
2007-01-01,World,10.760036345585288
2007-02-01,World,-3.0083119568356964
2007-03-01,World,2.8866873922945624
2007-04-01,World,7.3970019942600995
2007-05-01,World,-2.24806163248058
2007-06-01,World,-1.1778085921499315
2007-07-01,World,11.340436528947894
2007-08-01,World,6.209576090289426
2007-09-01,World,1.7601559639809805
2007-10-01,World,7.25176723341916
2007-11-01,World,-0.8073398123702558
2007-12-01,World,1.428270704062884
2008-01-01,World,-0.9363109306825046
2008-02-01,World,2.5901167069265707
2008-03-01,World,6.037115755632971
2008-04-01,World,3.019549032892921
2008-05-01,World,7.744696188163824
2008-06-01,World,12.25746497377942
2008-07-01,World,2.4828550565071827
2008-08-01,World,1.1330312423261102
2008-09-01,World,1.2209309876751506
2008-10-01,World,-10.054190681022213
2008-11-01,World,-22.458356396655176
2008-12-01,World,-32.21685763855985
2009-01-01,World,-31.896666797657712
2009-02-01,World,-27.33653003699216
2009-03-01,World,-31.575447945692115
2009-04-01,World,-13.618286225959253
2009-05-01,World,-18.473522598334803
2009-06-01,World,-23.25165470115693
2009-07-01,World,-7.746365777325526
2009-08-01,World,-11.200905319134758
2009-09-01,World,-7.385481718980625
2009-10-01,World,14.453342002131087
2009-11-01,World,27.523975194189365
2009-12-01,World,47.8483150953319
2010-01-01,World,69.59106074066015
2010-02-01,World,56.279151046536334
2010-03-01,World,54.97249355391078
2010-04-01,World,43.59759682598365
2010-05-01,World,44.78366133028051
2010-06-01,World,38.066448860140746
2010-07-01,World,27.40285718398219
2010-08-01,World,30.637835952611027
2010-09-01,World,18.717144197377998
2010-10-01,World,10.019252612361829
2010-11-01,World,13.292950304914154
2010-12-01,World,13.118608143922138
2011-01-01,World,14.048287854922137
2011-02-01,World,6.1632547538262195
2011-03-01,World,6.519331809809459
2011-04-01,World,0.45500440760235517
2011-05-01,World,-0.956500060725185
2011-06-01,World,1.3048094115377884
2011-07-01,World,-3.742511293335604
2011-08-01,World,-3.625449577958506
2011-09-01,World,2.197226049295864
2011-10-01,World,-3.6962543301106043
2011-11-01,World,-7.579977618751565
2011-12-01,World,-4.538123148935346
2012-01-01,World,-14.662489090052267
2012-02-01,World,-1.607332735655076
2012-03-01,World,-7.212878542533307
2012-04-01,World,1.0207951720843988
2012-05-01,World,-3.0447274133179714
2012-06-01,World,-3.962518000220694
2012-07-01,World,0.4014088433185181
2012-08-01,World,-5.588712948107832
2012-09-01,World,-5.861506528588745
2012-10-01,World,5.9105862461123815
2012-11-01,World,5.37542549453327
2012-12-01,World,0.40039328136705077
2013-01-01,World,7.663536001102322
2013-02-01,World,-3.8245277427292557
2013-03-01,World,-0.7218588410459081
2013-04-01,World,-1.1902884593838592
2013-05-01,World,5.916959485522932
2013-06-01,World,1.8126342420862196
2013-07-01,World,8.004665396475463
2013-08-01,World,11.395415952465981
2013-09-01,World,5.781971449032075
2013-10-01,World,5.295171211275074
2013-11-01,World,8.841199687885727
2013-12-01,World,9.05458307205449
2014-01-01,World,8.230842500630175
2014-02-01,World,20.08314190976015
2014-03-01,World,7.069032761682359
2014-04-01,World,8.69757023834039
2014-05-01,World,10.333889792326367
2014-06-01,World,11.636758819943282
2014-07-01,World,8.479344405891954
2014-08-01,World,9.932273550533699
2014-09-01,World,8.289411010653168
2014-10-01,World,10.704905365036499
2014-11-01,World,9.674738867001608
2014-12-01,World,7.6401511865542115
2015-01-01,World,8.953249696898858
2015-02-01,World,2.8860608109622543
2015-03-01,World,6.023129440635366
2015-04-01,World,4.8619179802753765
2015-05-01,World,3.371026870368965
2015-06-01,World,-1.6517657032963595
2015-07-01,World,-4.309494371280698
2015-08-01,World,-1.566384091780848
2015-09-01,World,-2.6196090635771885
2015-10-01,World,-2.951107222700766
2015-11-01,World,-3.4797648050005736
2015-12-01,World,-8.962822744530497
2016-01-01,World,-4.741080245751361
2016-02-01,World,-3.84911568974029
2016-03-01,World,-7.892087288210769
2016-04-01,World,-6.188119079328402
2016-05-01,World,-7.873352812544654
2016-06-01,World,-3.3400272519413132
2016-07-01,World,3.5667632367688995
2016-08-01,World,3.7272248433549704
2016-09-01,World,3.4951890082711046
2016-10-01,World,7.974422275514281
2016-11-01,World,11.240355656539913
2016-12-01,World,17.781015754795714
2017-01-01,World,12.796844213345459
2017-02-01,World,18.894648377258516
2017-03-01,World,21.87856709938991
2017-04-01,World,21.66752538903738
2017-05-01,World,25.037932233588567
2017-06-01,World,24.216960190984604
2017-07-01,World,22.724087353413825
2017-08-01,World,24.724733606504735
2017-09-01,World,19.364559843307184
2017-10-01,World,21.894110962741408
2017-11-01,World,23.3524076199664
2017-12-01,World,22.26850670505933
2018-01-01,World,22.560325068298415
2018-02-01,World,18.144999525283588
2018-03-01,World,20.252390006311405
2018-04-01,World,22.208035974059204
2018-05-01,World,20.712251169827844
2018-06-01,World,18.78502486990019
2018-07-01,World,12.965782368852285
2018-08-01,World,16.97379726903152
2018-09-01,World,17.12537472244524
2018-10-01,World,6.477088146987819
2018-11-01,World,3.445499611360092
2018-12-01,World,-7.653571641918311
2019-01-01,World,-13.027512319813539
2019-02-01,World,-11.39838968299427
2019-03-01,World,-11.854044029257327
2019-04-01,World,-17.94634594876777
2019-05-01,World,-14.458859202678088
2019-06-01,World,-16.86810212832145
2019-07-01,World,-13.737143848885513
2019-08-01,World,-14.493958485132708
2019-09-01,World,-13.802228476861366
2019-10-01,World,-8.935507541392983
2019-11-01,World,-7.8366152873443395
2019-12-01,World,1.211967006207182
2020-01-01,World,7.067786273715759
2020-02-01,World,7.423698627305209
2020-03-01,World,6.166897607636046
2020-04-01,World,4.219281158421251
2020-05-01,World,3.2393865363784524
2020-06-01,World,7.138054698781016
2020-07-01,World,4.542216171921942
2020-08-01,World,4.341145666733559
2020-09-01,World,8.032532108582146
2020-10-01,World,8.045017268352183
2020-11-01,World,11.598789503723662
2020-12-01,World,9.025438760467752
2021-01-01,World,19.67564884657389
2021-02-01,World,16.319154820576
2021-03-01,World,17.906821715649013
2021-04-01,World,33.76589809011301
2021-05-01,World,30.83576766658984
2021-06-01,World,26.278457360645668
2021-07-01,World,32.100120110100036
2021-08-01,World,32.0577920876766
2021-09-01,World,21.291586502245273
2021-10-01,World,21.69242904206987
2021-11-01,World,30.522726816352264
2021-12-01,World,32.58572078572821
2022-01-01,World,17.15841610799893
2022-02-01,World,29.03153509523286
2022-03-01,World,23.054271676070172
2022-04-01,World,11.986777497882105
2022-05-01,World,17.731001795008773
2022-06-01,World,6.1924183198616145
2022-07-01,World,-1.8102477093192682
2022-08-01,World,-4.75926333269544
2022-09-01,World,-2.4655734519900108
